Prior Probabilities:
dec_pos 0.2470703125
dec_neg 0.2421875
tru_pos 0.2529296875
tru_neg 0.2578125

Modeled Probabilities:
Word , dec_pos , dec_neg , tru_pos , tru_neg
west , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
similar , 0.00017926769148030297 , 0.00017293857221914775 , 8.46059477981302e-05 , 0.00018188432157148054
behold , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
follow , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.00015157026797623377
1230am , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
restful-after , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
apologize , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.0002121983751667273
blah , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
months , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 0.0002121983751667273
reasons , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 3.0314053595246755e-05
24 , 0.00035853538296060593 , 0.00017293857221914775 , 0.0001692118955962604 , 0.0002121983751667273
dropped , 8.963384574015148e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
cta , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
wrinkled , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
480 , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
chigaco , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
nothing , 0.0004929861515708332 , 0.001314333148865523 , 0.00046533271288971617 , 0.0012125621438098702
interested , 8.963384574015148e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
sliding , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
arrived , 0.0004481692287007574 , 0.002386552296624239 , 0.0011421802952747578 , 0.0012731902510003637
$90 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
over-hyped , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
soured , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
disputing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
picnic , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
gender , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
pretty , 0.0003137184600905302 , 0.0005879911455451024 , 0.00042302973899065107 , 0.0005456529647144416
method , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
nowhere , 8.963384574015148e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 0.00012125621438098702
tax , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 0.00015157026797623377
millenium , 0.00017926769148030297 , 3.458771444382955e-05 , 0.0006768475823850416 , 0.00018188432157148054
perfect , 0.0019719446062833328 , 0.00020752628666297732 , 0.0015229070603663439 , 9.094216078574027e-05
elegantly , 0.0001344507686102272 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
supervising , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
cover , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.0002728264823572208
wait , 0.0005378030744409088 , 0.0019714997232982844 , 0.0005076356867887812 , 0.0006972232326906754
interacted , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
artifical , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
generation , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
tainted , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
grey , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
stunned , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
pending , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 3.0314053595246755e-05
ratty , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
hungry , 0.00017926769148030297 , 0.00010376314333148866 , 4.23029738990651e-05 , 6.062810719049351e-05
evidence , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
3pm , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
hancock , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.00038072676509158597 , 3.0314053595246755e-05
ding , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
surly , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
tempted , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
thoughout , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
25 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
add , 0.0001344507686102272 , 0.0001383508577753182 , 4.23029738990651e-05 , 0.0002121983751667273
wrap , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
visting , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
endlessly , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
forwarded , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
champane , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
$41 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
goal , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
outfittings , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
sits , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
600 , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
existing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
negotiating , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
joke , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 6.062810719049351e-05
itches , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
consolation , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
upgrades , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
firm , 0.00017926769148030297 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
hideously , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
substandarded , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
school , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
usefulness , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
saving , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.00012125621438098702
transit , 0.00017926769148030297 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
premium , 0.0001344507686102272 , 0.0001383508577753182 , 0.0001269089216971953 , 0.00018188432157148054
says , 8.963384574015148e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 9.094216078574027e-05
inconvience , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
canceled , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.00012125621438098702
thermostat , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
concrete , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 9.094216078574027e-05
dots , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
ammenities , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
ton , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
craw , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
standoffish , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
wide , 8.963384574015148e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 0.00012125621438098702
call , 0.0002689015372204544 , 0.0005879911455451024 , 0.0002538178433943906 , 0.0018794713229052988
ordinary , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
largely , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
overlook , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
rowdy , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
suddenly , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
bedtime , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
departs , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
emptying , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
ups , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
tails , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
warnings , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
13 , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 0.00012125621438098702
is , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
comparing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
consuming , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
greats , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
ambien , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
nix , 8.963384574015148e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
serve , 0.0001344507686102272 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.00015157026797623377
culture , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
books , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
mon , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
persistently , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
thinks , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
sandy , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
throwing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
complaining , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 0.00012125621438098702
veiw , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
locations , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.00021151486949532553 , 0.00015157026797623377
powder , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
damages , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
clients , 0.0002240846143503787 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
treats , 0.0001344507686102272 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
centerally , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
mass , 0.00017926769148030297 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
-helpful , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
broadcast , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
quoted , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.00012125621438098702
helpful , 0.0014789584547124995 , 0.00041505257332595465 , 0.0031727230424298826 , 0.0006669091790954286
aka , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
hedge , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
spoon , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00030314053595246755
interests , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
unbelieveable , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
compares , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
gear , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
adequately , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
whichworked , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
flights , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
app , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
softness , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
obtained , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
shabby , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 0.00015157026797623377
lebron , 4.481692287007574e-05 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
priority , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
$100 , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0002538178433943906 , 0.00024251242876197404
20% , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
iot , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
extremly , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
peoples , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
letter , 4.481692287007574e-05 , 0.0001383508577753182 , 8.46059477981302e-05 , 0.00018188432157148054
pina , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
entire , 0.00035853538296060593 , 0.00031128942999446594 , 0.0002961208172934557 , 0.00039408269673820784
washed , 4.481692287007574e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 9.094216078574027e-05
dancing , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
international , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
allocated , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
privledges , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
decidedly , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
tripstarr , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
@ , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 0.0002121983751667273
menu , 0.0002689015372204544 , 0.0002767017155506364 , 0.0002961208172934557 , 0.00018188432157148054
woman , 0.00017926769148030297 , 0.00041505257332595465 , 4.23029738990651e-05 , 0.00030314053595246755
dovetailed , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
mission , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
overcoats , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
ride , 4.481692287007574e-05 , 0.00010376314333148866 , 0.0005076356867887812 , 0.0002121983751667273
crannies , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
recommends , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
customizing , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
logins , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
bets , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
in-house , 8.963384574015148e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
interrupt , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
minor , 0.0001344507686102272 , 0.00017293857221914775 , 0.0002538178433943906 , 0.00012125621438098702
sparkling , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
brett , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
amon , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
investigate , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
63 , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
admitted , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
influenced , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
accustomed , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
warned , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 6.062810719049351e-05
avene , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
blazing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
dream , 0.0002240846143503787 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
brighten , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
sent , 8.963384574015148e-05 , 0.00024211400110680687 , 8.46059477981302e-05 , 0.0003334545895477143
arcitechusall , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
definately , 0.0002240846143503787 , 3.458771444382955e-05 , 0.00046533271288971617 , 6.062810719049351e-05
herding , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
trips , 0.0002240846143503787 , 0.0001383508577753182 , 8.46059477981302e-05 , 0.00015157026797623377
arguing , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 6.062810719049351e-05
delightful , 0.0001344507686102272 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
matters , 8.963384574015148e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 6.062810719049351e-05
chosen , 4.481692287007574e-05 , 0.00010376314333148866 , 8.46059477981302e-05 , 0.00015157026797623377
soundly , 8.963384574015148e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
agreed , 4.481692287007574e-05 , 0.00017293857221914775 , 4.23029738990651e-05 , 0.00015157026797623377
desh , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
array , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
furnishings , 0.0002240846143503787 , 0.00024211400110680687 , 0.0001692118955962604 , 0.00012125621438098702
elect , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
energy , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
machines , 0.00017926769148030297 , 0.0001383508577753182 , 0.0001269089216971953 , 0.00018188432157148054
revenue , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
signature , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
twin , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
allowing , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
independent , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
dessert , 0.0001344507686102272 , 3.458771444382955e-05 , 8.46059477981302e-05 , 0.00012125621438098702
locating , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
bellhop , 8.963384574015148e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 6.062810719049351e-05
hideous , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
--location , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
side , 4.481692287007574e-05 , 0.00038046485888212504 , 0.00042302973899065107 , 0.0003637686431429611
weak , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 0.00018188432157148054
locker , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
fond , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
sutton , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 0.00012125621438098702
escalator , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
ghost , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
moderate , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
gigantic , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
queen , 0.00035853538296060593 , 0.0003458771444382955 , 0.00021151486949532553 , 0.0003334545895477143
actual , 8.963384574015148e-05 , 0.0001383508577753182 , 4.23029738990651e-05 , 0.0002121983751667273
little , 0.0004481692287007574 , 0.0007609297177642501 , 0.0014383011125682136 , 0.0008184794470716625
designer , 0.0001344507686102272 , 0.00010376314333148866 , 4.23029738990651e-05 , 3.0314053595246755e-05
sevice , 4.481692287007574e-05 , 6.91754288876591e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
breath-taking , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
appointment , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
cellphone , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
400 , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
turndown , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
vacuums , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
set , 0.0002689015372204544 , 0.0002767017155506364 , 0.0001692118955962604 , 0.0005759670183096883
nap , 4.481692287007574e-05 , 6.91754288876591e-05 , 0.0001269089216971953 , 6.062810719049351e-05
associated , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
classic , 0.0001344507686102272 , 0.00010376314333148866 , 0.0001692118955962604 , 0.00012125621438098702
minus , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001692118955962604 , 3.0314053595246755e-05
descent , 8.963384574015148e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
guise , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
need , 0.0009411553802715905 , 0.0007955174322080797 , 0.0007614535301831719 , 0.000879107554262156
heartedly , 8.963384574015148e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
borrowed , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
vegetables , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
gas , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 9.094216078574027e-05
yellowed , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
appease , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
photogenic , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
informative , 4.481692287007574e-05 , 3.458771444382955e-05 , 8.46059477981302e-05 , 3.0314053595246755e-05
furniture--stark , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
hojo , 4.481692287007574e-05 , 6.91754288876591e-05 , 4.23029738990651e-05 , 3.0314053595246755e-05
compliments , 4.481692287007574e-05 , 3.458771444382955e-05 , 0.0001269089216971953 , 6.062810719049351e-05
alters , 4.481692287007574e-05 , 3.458771444382955e-05 , 4.23029738990651e-05 , 6.062810719049351e-05
